method,pair_name,image_name,tool,role_a,role_b,role_a_path,role_b_path,return_code,elapsed_sec,stdout_log,stderr_log
lsb,cover_vs_stego,01199.png,print-diffs,cover,stego,data/baseline/0/results_raw/lsb/cover/01199.png,data/baseline/0/results_raw/lsb/stego/01199.png,0,0.8657901287078857,data/baseline/0/aletheia_outputs/logs/lsb_cover_vs_stego_01199_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_cover_vs_stego_01199_print-diffs_stderr.txt
lsb,cover_vs_stego,01299.png,print-diffs,cover,stego,data/baseline/0/results_raw/lsb/cover/01299.png,data/baseline/0/results_raw/lsb/stego/01299.png,0,0.9584152698516846,data/baseline/0/aletheia_outputs/logs/lsb_cover_vs_stego_01299_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_cover_vs_stego_01299_print-diffs_stderr.txt
lsb,cover_vs_stego,01399.png,print-diffs,cover,stego,data/baseline/0/results_raw/lsb/cover/01399.png,data/baseline/0/results_raw/lsb/stego/01399.png,0,0.8962922096252441,data/baseline/0/aletheia_outputs/logs/lsb_cover_vs_stego_01399_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_cover_vs_stego_01399_print-diffs_stderr.txt
lsb,cover_vs_stego,01499.png,print-diffs,cover,stego,data/baseline/0/results_raw/lsb/cover/01499.png,data/baseline/0/results_raw/lsb/stego/01499.png,0,0.937471866607666,data/baseline/0/aletheia_outputs/logs/lsb_cover_vs_stego_01499_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_cover_vs_stego_01499_print-diffs_stderr.txt
lsb,pre_secret_vs_secret,00099.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/lsb/pre_secret/00099.png,data/baseline/0/results_raw/lsb/secret/00099.png,0,0.9069724082946777,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00099_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00099_print-diffs_stderr.txt
lsb,pre_secret_vs_secret,00199.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/lsb/pre_secret/00199.png,data/baseline/0/results_raw/lsb/secret/00199.png,0,0.9023945331573486,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00199_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00199_print-diffs_stderr.txt
lsb,pre_secret_vs_secret,00299.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/lsb/pre_secret/00299.png,data/baseline/0/results_raw/lsb/secret/00299.png,0,0.9496941566467285,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00299_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00299_print-diffs_stderr.txt
lsb,pre_secret_vs_secret,00399.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/lsb/pre_secret/00399.png,data/baseline/0/results_raw/lsb/secret/00399.png,0,0.9574148654937744,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00399_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00399_print-diffs_stderr.txt
lsb,pre_secret_vs_secret,00499.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/lsb/pre_secret/00499.png,data/baseline/0/results_raw/lsb/secret/00499.png,0,0.9597570896148682,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00499_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00499_print-diffs_stderr.txt
lsb,pre_secret_vs_secret,00599.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/lsb/pre_secret/00599.png,data/baseline/0/results_raw/lsb/secret/00599.png,0,0.9164156913757324,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00599_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00599_print-diffs_stderr.txt
lsb,pre_secret_vs_secret,00699.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/lsb/pre_secret/00699.png,data/baseline/0/results_raw/lsb/secret/00699.png,0,0.9243917465209961,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00699_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00699_print-diffs_stderr.txt
lsb,pre_secret_vs_secret,00799.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/lsb/pre_secret/00799.png,data/baseline/0/results_raw/lsb/secret/00799.png,0,0.9325666427612305,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00799_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00799_print-diffs_stderr.txt
lsb,pre_secret_vs_secret,00899.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/lsb/pre_secret/00899.png,data/baseline/0/results_raw/lsb/secret/00899.png,0,0.902529239654541,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00899_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00899_print-diffs_stderr.txt
lsb,pre_secret_vs_secret,00999.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/lsb/pre_secret/00999.png,data/baseline/0/results_raw/lsb/secret/00999.png,0,0.9297046661376953,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00999_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_00999_print-diffs_stderr.txt
lsb,pre_secret_vs_secret,01099.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/lsb/pre_secret/01099.png,data/baseline/0/results_raw/lsb/secret/01099.png,0,0.9013442993164062,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_01099_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_01099_print-diffs_stderr.txt
lsb,pre_secret_vs_secret,01199.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/lsb/pre_secret/01199.png,data/baseline/0/results_raw/lsb/secret/01199.png,0,0.9498379230499268,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_01199_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_01199_print-diffs_stderr.txt
lsb,pre_secret_vs_secret,01299.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/lsb/pre_secret/01299.png,data/baseline/0/results_raw/lsb/secret/01299.png,0,0.8985121250152588,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_01299_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_01299_print-diffs_stderr.txt
lsb,pre_secret_vs_secret,01399.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/lsb/pre_secret/01399.png,data/baseline/0/results_raw/lsb/secret/01399.png,0,0.9444918632507324,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_01399_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_01399_print-diffs_stderr.txt
lsb,pre_secret_vs_secret,01499.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/lsb/pre_secret/01499.png,data/baseline/0/results_raw/lsb/secret/01499.png,0,0.9262781143188477,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_01499_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/lsb_pre_secret_vs_secret_01499_print-diffs_stderr.txt
original,cover_vs_stego,00099.png,print-diffs,cover,stego,data/baseline/0/results_raw/original/cover/00099.png,data/baseline/0/results_raw/original/stego/00099.png,0,0.9612288475036621,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00099_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00099_print-diffs_stderr.txt
original,cover_vs_stego,00199.png,print-diffs,cover,stego,data/baseline/0/results_raw/original/cover/00199.png,data/baseline/0/results_raw/original/stego/00199.png,0,0.908233642578125,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00199_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00199_print-diffs_stderr.txt
original,cover_vs_stego,00299.png,print-diffs,cover,stego,data/baseline/0/results_raw/original/cover/00299.png,data/baseline/0/results_raw/original/stego/00299.png,0,0.9984946250915527,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00299_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00299_print-diffs_stderr.txt
original,cover_vs_stego,00399.png,print-diffs,cover,stego,data/baseline/0/results_raw/original/cover/00399.png,data/baseline/0/results_raw/original/stego/00399.png,0,0.9613218307495117,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00399_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00399_print-diffs_stderr.txt
original,cover_vs_stego,00499.png,print-diffs,cover,stego,data/baseline/0/results_raw/original/cover/00499.png,data/baseline/0/results_raw/original/stego/00499.png,0,0.932697057723999,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00499_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00499_print-diffs_stderr.txt
original,cover_vs_stego,00599.png,print-diffs,cover,stego,data/baseline/0/results_raw/original/cover/00599.png,data/baseline/0/results_raw/original/stego/00599.png,0,0.9497714042663574,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00599_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00599_print-diffs_stderr.txt
original,cover_vs_stego,00699.png,print-diffs,cover,stego,data/baseline/0/results_raw/original/cover/00699.png,data/baseline/0/results_raw/original/stego/00699.png,0,0.9417130947113037,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00699_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00699_print-diffs_stderr.txt
original,cover_vs_stego,00799.png,print-diffs,cover,stego,data/baseline/0/results_raw/original/cover/00799.png,data/baseline/0/results_raw/original/stego/00799.png,0,0.9186654090881348,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00799_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00799_print-diffs_stderr.txt
original,cover_vs_stego,00899.png,print-diffs,cover,stego,data/baseline/0/results_raw/original/cover/00899.png,data/baseline/0/results_raw/original/stego/00899.png,0,0.8958823680877686,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00899_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00899_print-diffs_stderr.txt
original,cover_vs_stego,00999.png,print-diffs,cover,stego,data/baseline/0/results_raw/original/cover/00999.png,data/baseline/0/results_raw/original/stego/00999.png,0,0.9443886280059814,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00999_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_00999_print-diffs_stderr.txt
original,cover_vs_stego,01099.png,print-diffs,cover,stego,data/baseline/0/results_raw/original/cover/01099.png,data/baseline/0/results_raw/original/stego/01099.png,0,0.916959285736084,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_01099_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_01099_print-diffs_stderr.txt
original,cover_vs_stego,01199.png,print-diffs,cover,stego,data/baseline/0/results_raw/original/cover/01199.png,data/baseline/0/results_raw/original/stego/01199.png,0,0.9177436828613281,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_01199_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_01199_print-diffs_stderr.txt
original,cover_vs_stego,01299.png,print-diffs,cover,stego,data/baseline/0/results_raw/original/cover/01299.png,data/baseline/0/results_raw/original/stego/01299.png,0,0.9351284503936768,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_01299_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_01299_print-diffs_stderr.txt
original,cover_vs_stego,01399.png,print-diffs,cover,stego,data/baseline/0/results_raw/original/cover/01399.png,data/baseline/0/results_raw/original/stego/01399.png,0,0.8861908912658691,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_01399_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_01399_print-diffs_stderr.txt
original,cover_vs_stego,01499.png,print-diffs,cover,stego,data/baseline/0/results_raw/original/cover/01499.png,data/baseline/0/results_raw/original/stego/01499.png,0,0.9554431438446045,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_01499_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_cover_vs_stego_01499_print-diffs_stderr.txt
original,pre_secret_vs_secret,00099.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/original/pre_secret/00099.png,data/baseline/0/results_raw/original/secret/00099.png,0,0.9056966304779053,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00099_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00099_print-diffs_stderr.txt
original,pre_secret_vs_secret,00199.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/original/pre_secret/00199.png,data/baseline/0/results_raw/original/secret/00199.png,0,0.9106900691986084,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00199_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00199_print-diffs_stderr.txt
original,pre_secret_vs_secret,00299.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/original/pre_secret/00299.png,data/baseline/0/results_raw/original/secret/00299.png,0,0.9327447414398193,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00299_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00299_print-diffs_stderr.txt
original,pre_secret_vs_secret,00399.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/original/pre_secret/00399.png,data/baseline/0/results_raw/original/secret/00399.png,0,0.9521279335021973,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00399_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00399_print-diffs_stderr.txt
original,pre_secret_vs_secret,00499.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/original/pre_secret/00499.png,data/baseline/0/results_raw/original/secret/00499.png,0,0.8658542633056641,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00499_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00499_print-diffs_stderr.txt
original,pre_secret_vs_secret,00599.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/original/pre_secret/00599.png,data/baseline/0/results_raw/original/secret/00599.png,0,0.9402279853820801,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00599_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00599_print-diffs_stderr.txt
original,pre_secret_vs_secret,00699.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/original/pre_secret/00699.png,data/baseline/0/results_raw/original/secret/00699.png,0,0.9116826057434082,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00699_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00699_print-diffs_stderr.txt
original,pre_secret_vs_secret,00799.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/original/pre_secret/00799.png,data/baseline/0/results_raw/original/secret/00799.png,0,0.898993968963623,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00799_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00799_print-diffs_stderr.txt
original,pre_secret_vs_secret,00899.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/original/pre_secret/00899.png,data/baseline/0/results_raw/original/secret/00899.png,0,0.9213845729827881,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00899_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00899_print-diffs_stderr.txt
original,pre_secret_vs_secret,00999.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/original/pre_secret/00999.png,data/baseline/0/results_raw/original/secret/00999.png,0,0.9297797679901123,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00999_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_00999_print-diffs_stderr.txt
original,pre_secret_vs_secret,01099.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/original/pre_secret/01099.png,data/baseline/0/results_raw/original/secret/01099.png,0,0.9139297008514404,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_01099_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_01099_print-diffs_stderr.txt
original,pre_secret_vs_secret,01199.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/original/pre_secret/01199.png,data/baseline/0/results_raw/original/secret/01199.png,0,0.9315423965454102,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_01199_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_01199_print-diffs_stderr.txt
original,pre_secret_vs_secret,01299.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/original/pre_secret/01299.png,data/baseline/0/results_raw/original/secret/01299.png,0,0.9159233570098877,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_01299_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_01299_print-diffs_stderr.txt
original,pre_secret_vs_secret,01399.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/original/pre_secret/01399.png,data/baseline/0/results_raw/original/secret/01399.png,0,0.9940135478973389,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_01399_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_01399_print-diffs_stderr.txt
original,pre_secret_vs_secret,01499.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/original/pre_secret/01499.png,data/baseline/0/results_raw/original/secret/01499.png,0,0.8892936706542969,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_01499_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/original_pre_secret_vs_secret_01499_print-diffs_stderr.txt
spread_spectrum,cover_vs_stego,00099.png,print-diffs,cover,stego,data/baseline/0/results_raw/spread_spectrum/cover/00099.png,data/baseline/0/results_raw/spread_spectrum/stego/00099.png,0,0.9569098949432373,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00099_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00099_print-diffs_stderr.txt
spread_spectrum,cover_vs_stego,00199.png,print-diffs,cover,stego,data/baseline/0/results_raw/spread_spectrum/cover/00199.png,data/baseline/0/results_raw/spread_spectrum/stego/00199.png,0,0.9316565990447998,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00199_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00199_print-diffs_stderr.txt
spread_spectrum,cover_vs_stego,00299.png,print-diffs,cover,stego,data/baseline/0/results_raw/spread_spectrum/cover/00299.png,data/baseline/0/results_raw/spread_spectrum/stego/00299.png,0,0.945105791091919,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00299_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00299_print-diffs_stderr.txt
spread_spectrum,cover_vs_stego,00399.png,print-diffs,cover,stego,data/baseline/0/results_raw/spread_spectrum/cover/00399.png,data/baseline/0/results_raw/spread_spectrum/stego/00399.png,0,0.9551503658294678,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00399_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00399_print-diffs_stderr.txt
spread_spectrum,cover_vs_stego,00499.png,print-diffs,cover,stego,data/baseline/0/results_raw/spread_spectrum/cover/00499.png,data/baseline/0/results_raw/spread_spectrum/stego/00499.png,0,0.9231722354888916,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00499_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00499_print-diffs_stderr.txt
spread_spectrum,cover_vs_stego,00599.png,print-diffs,cover,stego,data/baseline/0/results_raw/spread_spectrum/cover/00599.png,data/baseline/0/results_raw/spread_spectrum/stego/00599.png,0,0.9534697532653809,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00599_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00599_print-diffs_stderr.txt
spread_spectrum,cover_vs_stego,00699.png,print-diffs,cover,stego,data/baseline/0/results_raw/spread_spectrum/cover/00699.png,data/baseline/0/results_raw/spread_spectrum/stego/00699.png,0,0.9182643890380859,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00699_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00699_print-diffs_stderr.txt
spread_spectrum,cover_vs_stego,00799.png,print-diffs,cover,stego,data/baseline/0/results_raw/spread_spectrum/cover/00799.png,data/baseline/0/results_raw/spread_spectrum/stego/00799.png,0,0.9363522529602051,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00799_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00799_print-diffs_stderr.txt
spread_spectrum,cover_vs_stego,00899.png,print-diffs,cover,stego,data/baseline/0/results_raw/spread_spectrum/cover/00899.png,data/baseline/0/results_raw/spread_spectrum/stego/00899.png,0,0.9347400665283203,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00899_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00899_print-diffs_stderr.txt
spread_spectrum,cover_vs_stego,00999.png,print-diffs,cover,stego,data/baseline/0/results_raw/spread_spectrum/cover/00999.png,data/baseline/0/results_raw/spread_spectrum/stego/00999.png,0,0.9540989398956299,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00999_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00999_print-diffs_stderr.txt
spread_spectrum,cover_vs_stego,01099.png,print-diffs,cover,stego,data/baseline/0/results_raw/spread_spectrum/cover/01099.png,data/baseline/0/results_raw/spread_spectrum/stego/01099.png,0,0.9148492813110352,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01099_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01099_print-diffs_stderr.txt
spread_spectrum,cover_vs_stego,01199.png,print-diffs,cover,stego,data/baseline/0/results_raw/spread_spectrum/cover/01199.png,data/baseline/0/results_raw/spread_spectrum/stego/01199.png,0,0.9374563694000244,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01199_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01199_print-diffs_stderr.txt
spread_spectrum,cover_vs_stego,01299.png,print-diffs,cover,stego,data/baseline/0/results_raw/spread_spectrum/cover/01299.png,data/baseline/0/results_raw/spread_spectrum/stego/01299.png,0,0.9240143299102783,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01299_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01299_print-diffs_stderr.txt
spread_spectrum,cover_vs_stego,01399.png,print-diffs,cover,stego,data/baseline/0/results_raw/spread_spectrum/cover/01399.png,data/baseline/0/results_raw/spread_spectrum/stego/01399.png,0,0.9470703601837158,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01399_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01399_print-diffs_stderr.txt
spread_spectrum,cover_vs_stego,01499.png,print-diffs,cover,stego,data/baseline/0/results_raw/spread_spectrum/cover/01499.png,data/baseline/0/results_raw/spread_spectrum/stego/01499.png,0,0.9152774810791016,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01499_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01499_print-diffs_stderr.txt
spread_spectrum,pre_secret_vs_secret,00099.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/spread_spectrum/pre_secret/00099.png,data/baseline/0/results_raw/spread_spectrum/secret/00099.png,0,0.9776206016540527,data/baseline/0/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00099_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00099_print-diffs_stderr.txt
spread_spectrum,pre_secret_vs_secret,00199.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/spread_spectrum/pre_secret/00199.png,data/baseline/0/results_raw/spread_spectrum/secret/00199.png,0,0.9500787258148193,data/baseline/0/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00199_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00199_print-diffs_stderr.txt
spread_spectrum,pre_secret_vs_secret,00299.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/spread_spectrum/pre_secret/00299.png,data/baseline/0/results_raw/spread_spectrum/secret/00299.png,0,0.9211974143981934,data/baseline/0/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00299_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00299_print-diffs_stderr.txt
spread_spectrum,pre_secret_vs_secret,00399.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/spread_spectrum/pre_secret/00399.png,data/baseline/0/results_raw/spread_spectrum/secret/00399.png,0,0.931926965713501,data/baseline/0/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00399_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00399_print-diffs_stderr.txt
spread_spectrum,pre_secret_vs_secret,00499.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/spread_spectrum/pre_secret/00499.png,data/baseline/0/results_raw/spread_spectrum/secret/00499.png,0,0.9675171375274658,data/baseline/0/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00499_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00499_print-diffs_stderr.txt
spread_spectrum,pre_secret_vs_secret,00599.png,print-diffs,pre_secret,secret,data/baseline/0/results_raw/spread_spectrum/pre_secret/00599.png,data/baseline/0/results_raw/spread_spectrum/secret/00599.png,0,0.9793086051940918,data/baseline/0/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00599_print-diffs_stdout.txt,data/baseline/0/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00599_print-diffs_stderr.txt
